Numero_NF|Data_NF|Cliente|CNPJ_CPF|Endereco|Cidade|Estado|Item|Descricao|Qtd|Valor_Unitario
5508|1996-02-28|Vieira|28.659.430/0001-39|Passarela de Farias, 5|Mendes Verde|BA|1|extend leading-edge schemas|4|34.81
5509|2019-03-11|Cardoso|94.658.723/0001-26|Distrito Oliveira, 10|da Cruz|MA|1|transition intuitive metrics|3|29.16
5509|2019-03-11|Cardoso|94.658.723/0001-26|Distrito Oliveira, 10|da Cruz|MA|2|orchestrate mission-critical paradigms|4|47.59
5509|2019-03-11|Cardoso|94.658.723/0001-26|Distrito Oliveira, 10|da Cruz|MA|3|implement end-to-end synergies|2|36.28
5510|1973-12-31|Gomes|26.540.819/0001-35|Trevo de Caldeira, 488|Fogaça|SC|1|iterate open-source channels|6|18.53
5511|2019-09-16|Azevedo|84.579.216/0001-43|Parque Rezende, 73|Alves|PB|1|optimize B2B methodologies|6|33.32
5511|2019-09-16|Azevedo|84.579.216/0001-43|Parque Rezende, 73|Alves|PB|2|benchmark bricks-and-clicks web-readiness|2|73.8
5511|2019-09-16|Azevedo|84.579.216/0001-43|Parque Rezende, 73|Alves|PB|3|extend transparent web services|3|92.07
5511|2019-09-16|Azevedo|84.579.216/0001-43|Parque Rezende, 73|Alves|PB|4|extend frictionless functionalities|9|27.8
5512|1973-09-05|da Cunha S/A|76.293.485/0001-10|Área Peixoto, 6|Barros|MT|1|re-contextualize e-business synergies|8|88.32
5512|1973-09-05|da Cunha S/A|76.293.485/0001-10|Área Peixoto, 6|Barros|MT|2|transform revolutionary synergies|5|41.89
5512|1973-09-05|da Cunha S/A|76.293.485/0001-10|Área Peixoto, 6|Barros|MT|3|expedite global applications|1|52.54
5513|2022-02-11|Pinto S/A|91.678.504/0001-10|Rodovia Ferreira, 50|Aragão de Goiás|GO|1|empower end-to-end e-business|3|38.93
5513|2022-02-11|Pinto S/A|91.678.504/0001-10|Rodovia Ferreira, 50|Aragão de Goiás|GO|2|matrix frictionless convergence|10|72.68
5513|2022-02-11|Pinto S/A|91.678.504/0001-10|Rodovia Ferreira, 50|Aragão de Goiás|GO|3|innovate B2C supply-chains|7|86.37
5514|2009-02-06|Nunes|18.374.965/0001-00|Estrada da Rocha, 89|Duarte|AL|1|benchmark real-time functionalities|9|19.12
5515|2019-12-04|Duarte|41.708.236/0001-64|Viela Lopes|Peixoto Verde|MT|1|expedite global infrastructures|8|36.7
5515|2019-12-04|Duarte|41.708.236/0001-64|Viela Lopes|Peixoto Verde|MT|2|empower turn-key eyeballs|10|67.23
5515|2019-12-04|Duarte|41.708.236/0001-64|Viela Lopes|Peixoto Verde|MT|3|expedite revolutionary eyeballs|1|23.88
5516|2023-06-12|Ramos|09.578.614/0001-20|Rodovia da Mota, 45|da Cunha|PI|1|revolutionize end-to-end mindshare|3|50.4
5516|2023-06-12|Ramos|09.578.614/0001-20|Rodovia da Mota, 45|da Cunha|PI|2|harness compelling solutions|6|46.91
5516|2023-06-12|Ramos|09.578.614/0001-20|Rodovia da Mota, 45|da Cunha|PI|3|facilitate frictionless relationships|8|20.8
5516|2023-06-12|Ramos|09.578.614/0001-20|Rodovia da Mota, 45|da Cunha|PI|4|facilitate wireless info-mediaries|5|49.82
5516|2023-06-12|Ramos|09.578.614/0001-20|Rodovia da Mota, 45|da Cunha|PI|5|strategize collaborative info-mediaries|1|30.97
5517|1985-09-09|Campos da Mota - ME|64.283.590/0001-90|Quadra Julia Souza|Cunha|RO|1|whiteboard dot-com e-markets|8|52.31
5517|1985-09-09|Campos da Mota - ME|64.283.590/0001-90|Quadra Julia Souza|Cunha|RO|2|maximize dynamic platforms|10|95.95
5518|2008-08-24|Sales Dias S.A.|15.974.028/0001-05|Vila Costa, 96|Peixoto de Minas|ES|1|iterate 24/365 channels|4|19.28
5518|2008-08-24|Sales Dias S.A.|15.974.028/0001-05|Vila Costa, 96|Peixoto de Minas|ES|2|incentivize strategic applications|3|52.87
5519|2018-06-29|Carvalho|15.290.476/0001-81|Campo Martins, 295|Peixoto de Pires|TO|1|unleash integrated e-business|9|52.4
5519|2018-06-29|Carvalho|15.290.476/0001-81|Campo Martins, 295|Peixoto de Pires|TO|2|scale enterprise relationships|5|92.87
5519|2018-06-29|Carvalho|15.290.476/0001-81|Campo Martins, 295|Peixoto de Pires|TO|3|exploit enterprise platforms|3|54.31
5519|2018-06-29|Carvalho|15.290.476/0001-81|Campo Martins, 295|Peixoto de Pires|TO|4|aggregate 24/7 relationships|9|30.3
5520|1990-01-05|Pereira Ferreira S.A.|26.734.150/0001-12|Favela da Cruz, 41|Santos|AC|1|strategize customized architectures|6|71.42
5520|1990-01-05|Pereira Ferreira S.A.|26.734.150/0001-12|Favela da Cruz, 41|Santos|AC|2|extend impactful systems|8|27.57
5520|1990-01-05|Pereira Ferreira S.A.|26.734.150/0001-12|Favela da Cruz, 41|Santos|AC|3|deliver rich e-services|10|75.66
5520|1990-01-05|Pereira Ferreira S.A.|26.734.150/0001-12|Favela da Cruz, 41|Santos|AC|4|seize global relationships|2|73.02
5521|1973-09-03|Mendes|41.396.780/0001-18|Morro de Novaes, 88|Gonçalves das Pedras|RR|1|facilitate frictionless e-business|7|92.87
5521|1973-09-03|Mendes|41.396.780/0001-18|Morro de Novaes, 88|Gonçalves das Pedras|RR|2|incentivize end-to-end e-services|5|70.72
5521|1973-09-03|Mendes|41.396.780/0001-18|Morro de Novaes, 88|Gonçalves das Pedras|RR|3|seize scalable e-services|2|71.52
5521|1973-09-03|Mendes|41.396.780/0001-18|Morro de Novaes, 88|Gonçalves das Pedras|RR|4|scale seamless content|2|78.5
5521|1973-09-03|Mendes|41.396.780/0001-18|Morro de Novaes, 88|Gonçalves das Pedras|RR|5|evolve wireless content|10|88.39
5522|1995-12-28|Carvalho|24.608.753/0001-42|Rua Nunes, 624|da Luz|BA|1|revolutionize distributed networks|3|95.26
5522|1995-12-28|Carvalho|24.608.753/0001-42|Rua Nunes, 624|da Luz|BA|2|extend cutting-edge bandwidth|8|30.52
5522|1995-12-28|Carvalho|24.608.753/0001-42|Rua Nunes, 624|da Luz|BA|3|morph 24/7 systems|2|74.0
5523|1988-05-07|Silveira|21.907.438/0001-28|Jardim de Fogaça, 27|Cunha das Flores|RJ|1|architect scalable partnerships|8|82.91
5523|1988-05-07|Silveira|21.907.438/0001-28|Jardim de Fogaça, 27|Cunha das Flores|RJ|2|unleash intuitive platforms|5|72.47
5523|1988-05-07|Silveira|21.907.438/0001-28|Jardim de Fogaça, 27|Cunha das Flores|RJ|3|monetize web-enabled applications|10|98.86
5523|1988-05-07|Silveira|21.907.438/0001-28|Jardim de Fogaça, 27|Cunha das Flores|RJ|4|envisioneer innovative infrastructures|8|77.3
5524|2007-12-12|Pereira|91.052.367/0001-04|Vereda Silva, 66|da Mota de Goiás|AP|1|reinvent best-of-breed e-business|5|35.8
5524|2007-12-12|Pereira|91.052.367/0001-04|Vereda Silva, 66|da Mota de Goiás|AP|2|aggregate dot-com portals|4|40.96
5524|2007-12-12|Pereira|91.052.367/0001-04|Vereda Silva, 66|da Mota de Goiás|AP|3|exploit B2C e-markets|6|53.49
5525|2013-10-15|Silveira Ribeiro Ltda.|15.492.038/0001-04|Jardim Marcos Vinicius Cardoso, 6|Silveira|MS|1|synergize plug-and-play niches|2|60.97
5525|2013-10-15|Silveira Ribeiro Ltda.|15.492.038/0001-04|Jardim Marcos Vinicius Cardoso, 6|Silveira|MS|2|morph visionary e-markets|4|57.28
5525|2013-10-15|Silveira Ribeiro Ltda.|15.492.038/0001-04|Jardim Marcos Vinicius Cardoso, 6|Silveira|MS|3|engineer integrated methodologies|4|85.51
5526|2001-07-24|Lima Ltda.|94.735.182/0001-92|Lago de Lopes, 42|Costa|PE|1|target real-time e-business|8|21.46
5526|2001-07-24|Lima Ltda.|94.735.182/0001-92|Lago de Lopes, 42|Costa|PE|2|leverage best-of-breed metrics|6|74.3
5526|2001-07-24|Lima Ltda.|94.735.182/0001-92|Lago de Lopes, 42|Costa|PE|3|grow transparent supply-chains|8|17.12
5527|1992-10-25|Cavalcanti - ME|05.648.139/0001-60|Colônia Eduardo Dias, 292|Moreira|BA|1|integrate visionary paradigms|9|18.67
5527|1992-10-25|Cavalcanti - ME|05.648.139/0001-60|Colônia Eduardo Dias, 292|Moreira|BA|2|reinvent best-of-breed functionalities|6|10.5
5527|1992-10-25|Cavalcanti - ME|05.648.139/0001-60|Colônia Eduardo Dias, 292|Moreira|BA|3|disintermediate revolutionary systems|5|60.96
5527|1992-10-25|Cavalcanti - ME|05.648.139/0001-60|Colônia Eduardo Dias, 292|Moreira|BA|4|cultivate integrated e-tailers|2|92.32
5527|1992-10-25|Cavalcanti - ME|05.648.139/0001-60|Colônia Eduardo Dias, 292|Moreira|BA|5|unleash customized action-items|10|62.65
5528|1978-12-01|Oliveira - EI|18.479.250/0001-11|Viaduto de Ferreira, 68|Cunha|AP|1|strategize B2C networks|2|32.71
5528|1978-12-01|Oliveira - EI|18.479.250/0001-11|Viaduto de Ferreira, 68|Cunha|AP|2|deliver one-to-one bandwidth|9|91.25
5529|1981-04-04|Porto|19.583.476/0001-20|Esplanada de Pereira|Martins|SE|1|streamline robust web services|1|79.47
5529|1981-04-04|Porto|19.583.476/0001-20|Esplanada de Pereira|Martins|SE|2|envisioneer cross-platform e-markets|6|45.04
5529|1981-04-04|Porto|19.583.476/0001-20|Esplanada de Pereira|Martins|SE|3|extend bricks-and-clicks e-commerce|7|77.39
5530|2008-01-18|Monteiro|01.974.352/0001-00|Praia Rafaela Alves, 4|Teixeira|RJ|1|grow cross-media e-markets|2|43.98
5530|2008-01-18|Monteiro|01.974.352/0001-00|Praia Rafaela Alves, 4|Teixeira|RJ|2|harness viral convergence|2|25.89
5531|1998-04-20|das Neves Alves S.A.|57.169.084/0001-09|Via Danilo Cardoso, 36|Pereira de Vieira|MG|1|utilize virtual e-markets|4|84.06
5532|1993-06-06|da Conceição|43.560.821/0001-95|Campo da Luz, 21|Azevedo|CE|1|facilitate value-added functionalities|9|48.14
5532|1993-06-06|da Conceição|43.560.821/0001-95|Campo da Luz, 21|Azevedo|CE|2|re-intermediate global platforms|2|31.19
5532|1993-06-06|da Conceição|43.560.821/0001-95|Campo da Luz, 21|Azevedo|CE|3|monetize proactive infrastructures|10|27.7
5532|1993-06-06|da Conceição|43.560.821/0001-95|Campo da Luz, 21|Azevedo|CE|4|harness vertical mindshare|7|45.79
5533|1991-04-23|Costela Rezende - EI|12.748.356/0001-97|Praça de Azevedo, 19|Aragão|PR|1|orchestrate seamless systems|4|20.45
5533|1991-04-23|Costela Rezende - EI|12.748.356/0001-97|Praça de Azevedo, 19|Aragão|PR|2|leverage value-added interfaces|9|70.25
5533|1991-04-23|Costela Rezende - EI|12.748.356/0001-97|Praça de Azevedo, 19|Aragão|PR|3|seize visionary e-markets|3|28.85
5533|1991-04-23|Costela Rezende - EI|12.748.356/0001-97|Praça de Azevedo, 19|Aragão|PR|4|syndicate vertical platforms|6|29.09
5534|1970-08-23|Campos Araújo Ltda.|31.854.690/0001-70|Rodovia de Martins, 88|da Mata de Alves|RO|1|orchestrate virtual experiences|10|38.63
5534|1970-08-23|Campos Araújo Ltda.|31.854.690/0001-70|Rodovia de Martins, 88|da Mata de Alves|RO|2|repurpose dynamic action-items|6|93.43
5534|1970-08-23|Campos Araújo Ltda.|31.854.690/0001-70|Rodovia de Martins, 88|da Mata de Alves|RO|3|monetize back-end portals|5|47.61
5534|1970-08-23|Campos Araújo Ltda.|31.854.690/0001-70|Rodovia de Martins, 88|da Mata de Alves|RO|4|streamline 24/365 eyeballs|10|92.31
5534|1970-08-23|Campos Araújo Ltda.|31.854.690/0001-70|Rodovia de Martins, 88|da Mata de Alves|RO|5|enable distributed schemas|10|66.83
5535|2021-03-10|Castro Campos S.A.|06.985.427/0001-72|Setor João Lucas da Paz, 98|Monteiro|RO|1|unleash holistic synergies|10|44.67
5535|2021-03-10|Castro Campos S.A.|06.985.427/0001-72|Setor João Lucas da Paz, 98|Monteiro|RO|2|generate web-enabled schemas|4|13.78
5535|2021-03-10|Castro Campos S.A.|06.985.427/0001-72|Setor João Lucas da Paz, 98|Monteiro|RO|3|target customized e-business|10|36.61
5536|1972-10-21|Mendes|67.580.219/0001-88|Favela Pedro Freitas, 76|Gonçalves|TO|1|strategize granular e-services|10|91.12
5536|1972-10-21|Mendes|67.580.219/0001-88|Favela Pedro Freitas, 76|Gonçalves|TO|2|repurpose open-source networks|1|85.74
5536|1972-10-21|Mendes|67.580.219/0001-88|Favela Pedro Freitas, 76|Gonçalves|TO|3|whiteboard real-time functionalities|4|67.1
5537|2017-05-01|da Luz Cardoso S/A|63.219.578/0001-53|Lagoa Moreira, 994|das Neves|PI|1|incentivize best-of-breed relationships|4|59.4
5538|1977-03-19|Caldeira|43.806.915/0001-00|Lago de Aragão|Campos da Prata|RS|1|utilize real-time architectures|3|22.68
5538|1977-03-19|Caldeira|43.806.915/0001-00|Lago de Aragão|Campos da Prata|RS|2|innovate collaborative architectures|6|16.78
5538|1977-03-19|Caldeira|43.806.915/0001-00|Lago de Aragão|Campos da Prata|RS|3|re-intermediate cross-media methodologies|3|99.07
5538|1977-03-19|Caldeira|43.806.915/0001-00|Lago de Aragão|Campos da Prata|RS|4|cultivate turn-key e-commerce|8|36.04
5539|2003-12-17|Cunha - ME|82.306.475/0001-75|Vereda de Farias, 21|Sales Grande|SE|1|monetize dynamic channels|7|15.56
5539|2003-12-17|Cunha - ME|82.306.475/0001-75|Vereda de Farias, 21|Sales Grande|SE|2|redefine scalable users|6|59.09
5539|2003-12-17|Cunha - ME|82.306.475/0001-75|Vereda de Farias, 21|Sales Grande|SE|3|productize viral architectures|8|20.64
5540|2020-07-12|Dias Gonçalves - EI|60.157.892/0001-60|Favela Brenda Silva, 55|da Conceição|MA|1|engineer magnetic paradigms|2|57.84
5540|2020-07-12|Dias Gonçalves - EI|60.157.892/0001-60|Favela Brenda Silva, 55|da Conceição|MA|2|whiteboard revolutionary infrastructures|9|44.13
5540|2020-07-12|Dias Gonçalves - EI|60.157.892/0001-60|Favela Brenda Silva, 55|da Conceição|MA|3|strategize integrated models|7|26.19
5540|2020-07-12|Dias Gonçalves - EI|60.157.892/0001-60|Favela Brenda Silva, 55|da Conceição|MA|4|unleash extensible niches|5|98.2
5541|1990-06-03|Ribeiro|94.780.562/0001-49|Esplanada Araújo, 9|Almeida do Amparo|PE|1|strategize sticky networks|5|65.02
5541|1990-06-03|Ribeiro|94.780.562/0001-49|Esplanada Araújo, 9|Almeida do Amparo|PE|2|evolve web-enabled mindshare|6|97.85
5542|2005-02-12|Cardoso - EI|12.486.509/0001-75|Aeroporto de Farias, 67|Teixeira|PI|1|productize scalable architectures|6|44.84
5542|2005-02-12|Cardoso - EI|12.486.509/0001-75|Aeroporto de Farias, 67|Teixeira|PI|2|enable intuitive vortals|1|91.05
5542|2005-02-12|Cardoso - EI|12.486.509/0001-75|Aeroporto de Farias, 67|Teixeira|PI|3|target transparent interfaces|10|68.11
5542|2005-02-12|Cardoso - EI|12.486.509/0001-75|Aeroporto de Farias, 67|Teixeira|PI|4|exploit 24/7 content|7|87.0
5543|2017-11-14|Alves|37.904.825/0001-40|Travessa Vitória Campos, 50|Carvalho da Prata|DF|1|benchmark dynamic vortals|5|71.46
5543|2017-11-14|Alves|37.904.825/0001-40|Travessa Vitória Campos, 50|Carvalho da Prata|DF|2|monetize intuitive eyeballs|4|90.47
5544|1991-03-18|Pires Carvalho e Filhos|90.834.271/0001-35|Viaduto Dias, 61|Fogaça do Amparo|RJ|1|visualize open-source experiences|1|93.83
5544|1991-03-18|Pires Carvalho e Filhos|90.834.271/0001-35|Viaduto Dias, 61|Fogaça do Amparo|RJ|2|synergize world-class eyeballs|7|44.9
5544|1991-03-18|Pires Carvalho e Filhos|90.834.271/0001-35|Viaduto Dias, 61|Fogaça do Amparo|RJ|3|redefine 24/7 technologies|2|76.5
5544|1991-03-18|Pires Carvalho e Filhos|90.834.271/0001-35|Viaduto Dias, 61|Fogaça do Amparo|RJ|4|maximize impactful action-items|1|12.33
5544|1991-03-18|Pires Carvalho e Filhos|90.834.271/0001-35|Viaduto Dias, 61|Fogaça do Amparo|RJ|5|repurpose bricks-and-clicks web services|10|80.07
5545|1993-09-22|Ferreira e Filhos|94.021.836/0001-16|Ladeira Nunes, 456|Dias|RO|1|harness holistic infrastructures|8|74.04
5545|1993-09-22|Ferreira e Filhos|94.021.836/0001-16|Ladeira Nunes, 456|Dias|RO|2|facilitate integrated experiences|10|25.62
5546|1978-01-25|das Neves|25.804.137/0001-20|Aeroporto Gustavo Moreira, 91|Dias|CE|1|redefine transparent ROI|9|75.06
5546|1978-01-25|das Neves|25.804.137/0001-20|Aeroporto Gustavo Moreira, 91|Dias|CE|2|maximize compelling architectures|2|98.15
5547|1976-12-05|da Mata|15.490.768/0001-68|Travessa de Vieira, 2|Martins|TO|1|orchestrate granular e-business|10|53.37
5547|1976-12-05|da Mata|15.490.768/0001-68|Travessa de Vieira, 2|Martins|TO|2|deliver cutting-edge metrics|8|66.8
5548|1989-04-16|Peixoto|15.490.723/0001-93|Conjunto de Ferreira, 672|Costa da Mata|AC|1|generate B2C initiatives|2|75.61
5548|1989-04-16|Peixoto|15.490.723/0001-93|Conjunto de Ferreira, 672|Costa da Mata|AC|2|monetize revolutionary content|6|84.76
5548|1989-04-16|Peixoto|15.490.723/0001-93|Conjunto de Ferreira, 672|Costa da Mata|AC|3|revolutionize viral systems|7|36.34
5548|1989-04-16|Peixoto|15.490.723/0001-93|Conjunto de Ferreira, 672|Costa da Mata|AC|4|empower global models|5|26.13
5549|1980-02-06|Alves da Cunha S.A.|98.043.715/0001-26|Favela de da Costa, 69|da Mota|PE|1|visualize holistic architectures|10|37.2
5549|1980-02-06|Alves da Cunha S.A.|98.043.715/0001-26|Favela de da Costa, 69|da Mota|PE|2|innovate impactful communities|2|63.49
5550|2021-03-12|Campos - ME|53.420.781/0001-30|Aeroporto Vinicius da Rosa, 31|Rezende|MT|1|implement viral markets|1|41.29
5550|2021-03-12|Campos - ME|53.420.781/0001-30|Aeroporto Vinicius da Rosa, 31|Rezende|MT|2|seize back-end synergies|4|15.32
5550|2021-03-12|Campos - ME|53.420.781/0001-30|Aeroporto Vinicius da Rosa, 31|Rezende|MT|3|grow 24/7 mindshare|2|59.83
5551|2019-01-03|da Rosa S.A.|13.862.704/0001-15|Passarela Lucas Jesus, 701|Duarte|PB|1|morph mission-critical web services|2|71.3
5552|1990-06-04|da Cunha|82.056.391/0001-20|Praia Camila Nascimento, 20|Silveira do Galho|AC|1|harness impactful initiatives|5|12.03
5552|1990-06-04|da Cunha|82.056.391/0001-20|Praia Camila Nascimento, 20|Silveira do Galho|AC|2|re-contextualize 24/365 communities|2|89.11
5552|1990-06-04|da Cunha|82.056.391/0001-20|Praia Camila Nascimento, 20|Silveira do Galho|AC|3|morph cross-platform e-markets|3|29.48
5553|2005-08-16|Moraes|30.594.271/0001-83|Alameda Cecília Alves, 94|Lima Grande|ES|1|facilitate value-added niches|8|93.54
5553|2005-08-16|Moraes|30.594.271/0001-83|Alameda Cecília Alves, 94|Lima Grande|ES|2|disintermediate efficient ROI|1|33.13
5554|2007-10-20|Ferreira|43.782.650/0001-49|Viaduto Caldeira, 62|Costa da Prata|RJ|1|whiteboard sticky models|5|98.25
5554|2007-10-20|Ferreira|43.782.650/0001-49|Viaduto Caldeira, 62|Costa da Prata|RJ|2|transition dot-com synergies|9|86.34
5554|2007-10-20|Ferreira|43.782.650/0001-49|Viaduto Caldeira, 62|Costa da Prata|RJ|3|repurpose leading-edge e-business|10|12.16
5554|2007-10-20|Ferreira|43.782.650/0001-49|Viaduto Caldeira, 62|Costa da Prata|RJ|4|evolve intuitive ROI|4|77.11
5555|1982-01-30|da Paz|15.837.942/0001-04|Travessa Davi Caldeira, 1|Porto do Sul|TO|1|expedite viral paradigms|7|52.26
5555|1982-01-30|da Paz|15.837.942/0001-04|Travessa Davi Caldeira, 1|Porto do Sul|TO|2|streamline global channels|5|24.43
5555|1982-01-30|da Paz|15.837.942/0001-04|Travessa Davi Caldeira, 1|Porto do Sul|TO|3|empower transparent e-commerce|8|53.94
5556|1971-05-30|Costela S/A|72.169.345/0001-84|Área Rezende, 4|da Rocha de Silva|PB|1|morph visionary bandwidth|10|78.16
5556|1971-05-30|Costela S/A|72.169.345/0001-84|Área Rezende, 4|da Rocha de Silva|PB|2|engage open-source channels|4|80.94
5556|1971-05-30|Costela S/A|72.169.345/0001-84|Área Rezende, 4|da Rocha de Silva|PB|3|iterate e-business markets|9|87.73
5557|1976-10-23|Porto S/A|05.627.481/0001-83|Largo de Fogaça, 13|Moraes do Norte|PA|1|generate open-source web services|9|97.59
5557|1976-10-23|Porto S/A|05.627.481/0001-83|Largo de Fogaça, 13|Moraes do Norte|PA|2|maximize bricks-and-clicks action-items|6|63.9
5558|1992-08-14|da Costa Campos e Filhos|46.250.937/0001-16|Chácara Fernandes, 28|Porto das Flores|RJ|1|reinvent ubiquitous markets|6|40.9
5558|1992-08-14|da Costa Campos e Filhos|46.250.937/0001-16|Chácara Fernandes, 28|Porto das Flores|RJ|2|scale proactive methodologies|10|65.19
5558|1992-08-14|da Costa Campos e Filhos|46.250.937/0001-16|Chácara Fernandes, 28|Porto das Flores|RJ|3|architect cutting-edge portals|8|75.49
5558|1992-08-14|da Costa Campos e Filhos|46.250.937/0001-16|Chácara Fernandes, 28|Porto das Flores|RJ|4|empower granular e-services|5|98.35
5558|1992-08-14|da Costa Campos e Filhos|46.250.937/0001-16|Chácara Fernandes, 28|Porto das Flores|RJ|5|mesh plug-and-play applications|9|75.65
5559|2019-08-01|Porto Ferreira S.A.|86.953.724/0001-75|Distrito de Costela, 77|Aragão|MS|1|envisioneer virtual e-markets|2|92.7
5559|2019-08-01|Porto Ferreira S.A.|86.953.724/0001-75|Distrito de Costela, 77|Aragão|MS|2|harness visionary models|8|64.08
5559|2019-08-01|Porto Ferreira S.A.|86.953.724/0001-75|Distrito de Costela, 77|Aragão|MS|3|aggregate efficient relationships|8|76.12
5559|2019-08-01|Porto Ferreira S.A.|86.953.724/0001-75|Distrito de Costela, 77|Aragão|MS|4|transition seamless paradigms|1|91.82
5560|2000-12-02|Costela S.A.|30.751.829/0001-97|Praça Calebe Araújo, 8|Rocha de Barros|ES|1|productize turn-key architectures|10|40.28
5561|1976-02-11|da Mota Ramos e Filhos|10.367.458/0001-37|Esplanada Costela, 36|Martins de Goiás|PR|1|exploit B2B architectures|2|21.54
5561|1976-02-11|da Mota Ramos e Filhos|10.367.458/0001-37|Esplanada Costela, 36|Martins de Goiás|PR|2|exploit B2C e-tailers|7|53.58
5561|1976-02-11|da Mota Ramos e Filhos|10.367.458/0001-37|Esplanada Costela, 36|Martins de Goiás|PR|3|evolve granular e-services|3|64.83
5561|1976-02-11|da Mota Ramos e Filhos|10.367.458/0001-37|Esplanada Costela, 36|Martins de Goiás|PR|4|extend killer infrastructures|9|54.75
5561|1976-02-11|da Mota Ramos e Filhos|10.367.458/0001-37|Esplanada Costela, 36|Martins de Goiás|PR|5|embrace strategic content|8|62.95
5562|2001-03-12|Ferreira|07.986.241/0001-09|Conjunto Monteiro, 121|Cardoso das Flores|MT|1|scale proactive web services|5|38.62
5562|2001-03-12|Ferreira|07.986.241/0001-09|Conjunto Monteiro, 121|Cardoso das Flores|MT|2|evolve clicks-and-mortar eyeballs|7|94.82
5563|1970-09-01|Rezende S.A.|39.745.160/0001-03|Lago de da Cruz, 7|Monteiro|PE|1|architect bricks-and-clicks portals|10|69.8
5563|1970-09-01|Rezende S.A.|39.745.160/0001-03|Lago de da Cruz, 7|Monteiro|PE|2|strategize scalable schemas|2|14.05
5563|1970-09-01|Rezende S.A.|39.745.160/0001-03|Lago de da Cruz, 7|Monteiro|PE|3|optimize customized vortals|5|23.62
5563|1970-09-01|Rezende S.A.|39.745.160/0001-03|Lago de da Cruz, 7|Monteiro|PE|4|leverage plug-and-play metrics|1|39.51
5564|1975-12-01|da Cruz e Filhos|64.901.253/0001-19|Largo da Mata, 72|Fogaça|PI|1|maximize seamless paradigms|8|48.28
5564|1975-12-01|da Cruz e Filhos|64.901.253/0001-19|Largo da Mata, 72|Fogaça|PI|2|disintermediate B2C deliverables|9|10.2
5564|1975-12-01|da Cruz e Filhos|64.901.253/0001-19|Largo da Mata, 72|Fogaça|PI|3|whiteboard cross-media architectures|8|94.97
5564|1975-12-01|da Cruz e Filhos|64.901.253/0001-19|Largo da Mata, 72|Fogaça|PI|4|evolve viral eyeballs|8|23.95
5564|1975-12-01|da Cruz e Filhos|64.901.253/0001-19|Largo da Mata, 72|Fogaça|PI|5|productize seamless deliverables|2|55.24
5565|2012-03-12|Jesus da Rocha S/A|84.175.063/0001-79|Passarela Stephany Rocha, 7|Ramos dos Dourados|PI|1|expedite mission-critical functionalities|2|73.53
5565|2012-03-12|Jesus da Rocha S/A|84.175.063/0001-79|Passarela Stephany Rocha, 7|Ramos dos Dourados|PI|2|redefine 24/365 content|8|47.87
5565|2012-03-12|Jesus da Rocha S/A|84.175.063/0001-79|Passarela Stephany Rocha, 7|Ramos dos Dourados|PI|3|re-intermediate proactive channels|4|36.56
5565|2012-03-12|Jesus da Rocha S/A|84.175.063/0001-79|Passarela Stephany Rocha, 7|Ramos dos Dourados|PI|4|benchmark frictionless web-readiness|2|13.38
5566|1980-03-13|Costela|38.962.415/0001-19|Praia Ribeiro, 34|Rezende da Mata|MT|1|deploy innovative users|3|55.44
5567|1973-06-18|Rodrigues Aragão e Filhos|10.493.587/0001-71|Viela Milena Almeida, 9|Campos|TO|1|optimize cutting-edge architectures|3|47.54
5568|2000-05-14|Teixeira - EI|41.902.687/0001-38|Ladeira Kaique Aragão, 69|das Neves Alegre|PI|1|monetize next-generation platforms|5|19.04
5568|2000-05-14|Teixeira - EI|41.902.687/0001-38|Ladeira Kaique Aragão, 69|das Neves Alegre|PI|2|streamline viral platforms|2|29.85
5568|2000-05-14|Teixeira - EI|41.902.687/0001-38|Ladeira Kaique Aragão, 69|das Neves Alegre|PI|3|drive efficient e-markets|4|61.92
5568|2000-05-14|Teixeira - EI|41.902.687/0001-38|Ladeira Kaique Aragão, 69|das Neves Alegre|PI|4|cultivate transparent e-tailers|2|12.42
5569|2019-12-06|Pereira|43.817.069/0001-15|Chácara Ferreira|Aragão|RS|1|drive collaborative web-readiness|10|38.91
5569|2019-12-06|Pereira|43.817.069/0001-15|Chácara Ferreira|Aragão|RS|2|benchmark transparent initiatives|9|82.46
5569|2019-12-06|Pereira|43.817.069/0001-15|Chácara Ferreira|Aragão|RS|3|streamline magnetic convergence|6|44.19
5569|2019-12-06|Pereira|43.817.069/0001-15|Chácara Ferreira|Aragão|RS|4|synthesize extensible methodologies|7|64.78
5570|2000-10-17|Caldeira|84.325.791/0001-10|Sítio Danilo Araújo, 998|Caldeira de da Rosa|SP|1|engage dynamic technologies|5|79.53
5570|2000-10-17|Caldeira|84.325.791/0001-10|Sítio Danilo Araújo, 998|Caldeira de da Rosa|SP|2|deliver distributed vortals|10|16.74
5571|1988-10-25|da Costa da Paz S.A.|65.238.179/0001-65|Aeroporto de Castro, 81|Novaes|RO|1|target world-class info-mediaries|10|14.88
5571|1988-10-25|da Costa da Paz S.A.|65.238.179/0001-65|Aeroporto de Castro, 81|Novaes|RO|2|cultivate front-end experiences|6|57.25
5571|1988-10-25|da Costa da Paz S.A.|65.238.179/0001-65|Aeroporto de Castro, 81|Novaes|RO|3|architect world-class paradigms|3|95.6
5571|1988-10-25|da Costa da Paz S.A.|65.238.179/0001-65|Aeroporto de Castro, 81|Novaes|RO|4|target world-class e-commerce|3|23.85
